METRIC  LP  DATA  SYSTEM  SCORE HUMAN
METEOR-WSD en-de newstest2015 LIMSI-KIT-Joint.4020 0.610787894185 0.086 
METEOR-WSD en-de newstest2015 uedin-jhu-phrase.4072 0.610433554433 0.036 
METEOR-WSD en-de newstest2015 online-B.0 0.611451127712 0.148 
METEOR-WSD en-de newstest2015 online-E.0 0.593195783659 -0.137 
METEOR-WSD en-de newstest2015 online-C.4165 0.59853938311 -0.001 
METEOR-WSD en-de newstest2015 ExEx.4124 0.593068924483 -0.501 
METEOR-WSD en-de newstest2015 KIT.4019 0.608592284622 -0.018 
METEOR-WSD en-de newstest2015 PROMT-Rule-based.3990 0.603998531107 0.26 
METEOR-WSD en-de newstest2015 udsSant.4051 0.612983255444 -0.235 
METEOR-WSD en-de newstest2015 online-A.0 0.610102100852 0.235 
METEOR-WSD en-de newstest2015 online-F.0 0.59800608745 0.003 
METEOR-WSD en-de newstest2015 CIMS.4117 0.607360607451 -0.035 
METEOR-WSD en-de newstest2015 dfki-experimental.4061 0.602355231243 -0.133 
METEOR-WSD en-de newstest2015 uedin-syntax.3866 0.614467910619 0.359 
RATATOUILLE en-de newstest2015 Neural-MT.4079 0.916584389416 0.334 
RATATOUILLE en-de newstest2015 Illinois.4084 0.889091978976 -0.4 
RATATOUILLE en-de newstest2015 online-B.0 0.919465292285 0.148 
RATATOUILLE en-de newstest2015 uedin-jhu-phrase.4072 0.915951775613 0.036 
RATATOUILLE en-de newstest2015 CIMS.4117 0.909363683036 -0.035 
RATATOUILLE en-de newstest2015 online-E.0 0.886888791417 -0.137 
RATATOUILLE en-de newstest2015 udsSant.4051 0.894481151167 -0.235 
RATATOUILLE en-de newstest2015 LIMSI-KIT-Joint.4020 0.916480939433 0.086 
RATATOUILLE en-de newstest2015 ExEx.4124 0.877860103995 -0.501 
RATATOUILLE en-de newstest2015 KIT.4019 0.912869859652 -0.018 
RATATOUILLE en-de newstest2015 PROMT-Rule-based.3990 0.909671982139 0.26 
RATATOUILLE en-de newstest2015 online-A.0 0.919176163468 0.235 
RATATOUILLE en-de newstest2015 online-F.0 0.895630548925 0.003 
RATATOUILLE en-de newstest2015 online-C.4165 0.895723328136 -0.001 
RATATOUILLE en-de newstest2015 dfki-experimental.4061 0.90048842349 -0.133 
RATATOUILLE en-de newstest2015 uedin-syntax.3866 0.922487775967 0.359 
Dreem en-de newstest2015 CIMS.4117 0.26055535 -0.035 
Dreem en-de newstest2015 dfki-experimental.4061 0.15509178 -0.133 
Dreem en-de newstest2015 ExEx.4124 0.12964442 -0.501 
Dreem en-de newstest2015 Illinois.4084 0.17247723 -0.4 
Dreem en-de newstest2015 KIT.4019 0.3138935 -0.018 
Dreem en-de newstest2015 LIMSI-KIT-Joint.4020 0.38277027 0.086 
Dreem en-de newstest2015 Neural-MT.4079 0.42284085 0.334 
Dreem en-de newstest2015 online-A.0 0.33816682 0.235 
Dreem en-de newstest2015 online-B.0 0.34156431 0.148 
Dreem en-de newstest2015 online-C.4165 0.12531499 -0.001 
Dreem en-de newstest2015 online-E.0 0.1199953 -0.137 
Dreem en-de newstest2015 online-F.0 0.15497537 0.003 
Dreem en-de newstest2015 PROMT-Rule-based.3990 0.22127752 0.26 
Dreem en-de newstest2015 udsSant.4051 2.00461818 -0.235 
Dreem en-de newstest2015 uedin-jhu-phrase.4072 0.31809462 0.036 
Dreem en-de newstest2015 uedin-syntax.3866 0.45026536 0.359 
CDER en-de newstest2015 CIMS.4117 0.4375 -0.035 
CDER en-de newstest2015 dfki-experimental.4061 0.4037 -0.133 
CDER en-de newstest2015 ExEx.4124 0.368 -0.501 
CDER en-de newstest2015 Illinois.4084 0.3947 -0.4 
CDER en-de newstest2015 KIT.4019 0.45 -0.018 
CDER en-de newstest2015 LIMSI-KIT-Joint.4020 0.4579 0.086 
CDER en-de newstest2015 Neural-MT.4079 0.4751 0.334 
CDER en-de newstest2015 online-A.0 0.444 0.235 
CDER en-de newstest2015 online-B.0 0.4483 0.148 
CDER en-de newstest2015 online-C.4165 0.3955 -0.001 
CDER en-de newstest2015 online-E.0 0.3571 -0.137 
CDER en-de newstest2015 online-F.0 0.3867 0.003 
CDER en-de newstest2015 PROMT-Rule-based.3990 0.411 0.26 
CDER en-de newstest2015 udsSant.4051 0.4399 -0.235 
CDER en-de newstest2015 uedin-jhu-phrase.4072 0.451 0.036 
CDER en-de newstest2015 uedin-syntax.3866 0.4648 0.359 
NIST en-de newstest2015 CIMS.4117 6.5558 -0.035 
NIST en-de newstest2015 dfki-experimental.4061 5.875 -0.133 
NIST en-de newstest2015 ExEx.4124 5.5747 -0.501 
NIST en-de newstest2015 Illinois.4084 5.9757 -0.4 
NIST en-de newstest2015 KIT.4019 7.0254 -0.018 
NIST en-de newstest2015 LIMSI-KIT-Joint.4020 7.0746 0.086 
NIST en-de newstest2015 Neural-MT.4079 6.8815 0.334 
NIST en-de newstest2015 online-A.0 6.7537 0.235 
NIST en-de newstest2015 online-B.0 6.7895 0.148 
NIST en-de newstest2015 online-C.4165 5.8022 -0.001 
NIST en-de newstest2015 online-E.0 5.1494 -0.137 
NIST en-de newstest2015 online-F.0 5.6519 0.003 
NIST en-de newstest2015 PROMT-Rule-based.3990 5.9338 0.26 
NIST en-de newstest2015 udsSant.4051 6.833 -0.235 
NIST en-de newstest2015 uedin-jhu-phrase.4072 6.814 0.036 
NIST en-de newstest2015 uedin-syntax.3866 6.9307 0.359 
BLEU en-de newstest2015 CIMS.4117 0.2195 -0.035 
BLEU en-de newstest2015 dfki-experimental.4061 0.1822 -0.133 
BLEU en-de newstest2015 ExEx.4124 0.1562 -0.501 
BLEU en-de newstest2015 Illinois.4084 0.1816 -0.4 
BLEU en-de newstest2015 KIT.4019 0.2379 -0.018 
BLEU en-de newstest2015 LIMSI-KIT-Joint.4020 0.2465 0.086 
BLEU en-de newstest2015 Neural-MT.4079 0.2544 0.334 
BLEU en-de newstest2015 online-A.0 0.2253 0.235 
BLEU en-de newstest2015 online-B.0 0.2292 0.148 
BLEU en-de newstest2015 online-C.4165 0.173 -0.001 
BLEU en-de newstest2015 online-E.0 0.134 -0.137 
BLEU en-de newstest2015 online-F.0 0.161 0.003 
BLEU en-de newstest2015 PROMT-Rule-based.3990 0.1859 0.26 
BLEU en-de newstest2015 udsSant.4051 0.229 -0.235 
BLEU en-de newstest2015 uedin-jhu-phrase.4072 0.2375 0.036 
BLEU en-de newstest2015 uedin-syntax.3866 0.2493 0.359 
PER en-de newstest2015 CIMS.4117 0.5466 -0.035 
PER en-de newstest2015 dfki-experimental.4061 0.4858 -0.133 
PER en-de newstest2015 ExEx.4124 0.4799 -0.501 
PER en-de newstest2015 Illinois.4084 0.5284 -0.4 
PER en-de newstest2015 KIT.4019 0.5784 -0.018 
PER en-de newstest2015 LIMSI-KIT-Joint.4020 0.5881 0.086 
PER en-de newstest2015 Neural-MT.4079 0.5549 0.334 
PER en-de newstest2015 online-A.0 0.5735 0.235 
PER en-de newstest2015 online-B.0 0.5584 0.148 
PER en-de newstest2015 online-C.4165 0.4982 -0.001 
PER en-de newstest2015 online-E.0 0.4235 -0.137 
PER en-de newstest2015 online-F.0 0.4809 0.003 
PER en-de newstest2015 PROMT-Rule-based.3990 0.4705 0.26 
PER en-de newstest2015 udsSant.4051 0.5805 -0.235 
PER en-de newstest2015 uedin-jhu-phrase.4072 0.5657 0.036 
PER en-de newstest2015 uedin-syntax.3866 0.5611 0.359 
TER en-de newstest2015 CIMS.4117 0.3829 -0.035 
TER en-de newstest2015 dfki-experimental.4061 0.3321 -0.133 
TER en-de newstest2015 ExEx.4124 0.3029 -0.501 
TER en-de newstest2015 Illinois.4084 0.345 -0.4 
TER en-de newstest2015 KIT.4019 0.4149 -0.018 
TER en-de newstest2015 LIMSI-KIT-Joint.4020 0.4197 0.086 
TER en-de newstest2015 Neural-MT.4079 0.4154 0.334 
TER en-de newstest2015 online-A.0 0.4013 0.235 
TER en-de newstest2015 online-B.0 0.3956 0.148 
TER en-de newstest2015 online-C.4165 0.3349 -0.001 
TER en-de newstest2015 online-E.0 0.278 -0.137 
TER en-de newstest2015 online-F.0 0.3236 0.003 
TER en-de newstest2015 PROMT-Rule-based.3990 0.3369 0.26 
TER en-de newstest2015 udsSant.4051 0.3878 -0.235 
TER en-de newstest2015 uedin-jhu-phrase.4072 0.4006 0.036 
TER en-de newstest2015 uedin-syntax.3866 0.4113 0.359 
WER en-de newstest2015 CIMS.4117 0.3557 -0.035 
WER en-de newstest2015 dfki-experimental.4061 0.3049 -0.133 
WER en-de newstest2015 ExEx.4124 0.2777 -0.501 
WER en-de newstest2015 Illinois.4084 0.3199 -0.4 
WER en-de newstest2015 KIT.4019 0.3838 -0.018 
WER en-de newstest2015 LIMSI-KIT-Joint.4020 0.3888 0.086 
WER en-de newstest2015 Neural-MT.4079 0.3903 0.334 
WER en-de newstest2015 online-A.0 0.3716 0.235 
WER en-de newstest2015 online-B.0 0.3632 0.148 
WER en-de newstest2015 online-C.4165 0.309 -0.001 
WER en-de newstest2015 online-E.0 0.2548 -0.137 
WER en-de newstest2015 online-F.0 0.2987 0.003 
WER en-de newstest2015 PROMT-Rule-based.3990 0.3123 0.26 
WER en-de newstest2015 udsSant.4051 0.3591 -0.235 
WER en-de newstest2015 uedin-jhu-phrase.4072 0.3711 0.036 
WER en-de newstest2015 uedin-syntax.3866 0.3795 0.359 
