METRIC  LP  DATA  SYSTEM  SCORE HUMAN
BS de-en newstest2015 Neural-MT.4097 0.226230371262 0.095 
BS de-en newstest2015 RWTH.4023 0.219823389266 0.141 
BS de-en newstest2015 UM-nDA.4137 0.235927605235 -0.489 
BS de-en newstest2015 dfki-experimental.4060 0.242488940547 -0.177 
BS de-en newstest2015 online-A.0 0.227391728582 0.298 
BS de-en newstest2015 online-B.0 0.218368928236 0.567 
BS de-en newstest2015 online-C.4166 0.247327383843 -0.221 
BS de-en newstest2015 online-E.0 0.256073036762 -0.544 
BS de-en newstest2015 online-F.0 0.252140833719 -0.304 
BS de-en newstest2015 uedin-jhu-phrase.4102 0.219674256667 0.319 
BS de-en newstest2015 uedin-syntax.4027 0.221978433343 0.258 
chrF3 de-en newstest2015 dfki-experimental.4060 51.4641 -0.177 
chrF3 de-en newstest2015 Illinois.4085 51.7525 -0.172 
chrF3 de-en newstest2015 KIT.4017 55.6825 0.228 
chrF3 de-en newstest2015 Neural-MT.4097 52.5737 0.095 
chrF3 de-en newstest2015 online-A.0 55.0654 0.298 
chrF3 de-en newstest2015 online-B.0 56.8694 0.567 
chrF3 de-en newstest2015 online-C.4166 51.1907 -0.221 
chrF3 de-en newstest2015 online-E.0 48.8411 -0.544 
chrF3 de-en newstest2015 online-F.0 50.3214 -0.304 
chrF3 de-en newstest2015 RWTH.4023 55.1798 0.141 
chrF3 de-en newstest2015 uedin-jhu-phrase.4102 55.8042 0.319 
chrF3 de-en newstest2015 uedin-syntax.4027 55.4457 0.258 
chrF3 de-en newstest2015 UM-nDA.4137 51.0696 -0.489 
chrF de-en newstest2015 dfki-experimental.4060 51.074 -0.177 
chrF de-en newstest2015 Illinois.4085 52.2962 -0.172 
chrF de-en newstest2015 KIT.4017 56.6144 0.228 
chrF de-en newstest2015 Neural-MT.4097 53.5548 0.095 
chrF de-en newstest2015 online-A.0 55.5116 0.298 
chrF de-en newstest2015 online-B.0 57.2561 0.567 
chrF de-en newstest2015 online-C.4166 49.9651 -0.221 
chrF de-en newstest2015 online-E.0 47.7208 -0.544 
chrF de-en newstest2015 online-F.0 49.3244 -0.304 
chrF de-en newstest2015 RWTH.4023 56.4153 0.141 
chrF de-en newstest2015 uedin-jhu-phrase.4102 56.4904 0.319 
chrF de-en newstest2015 uedin-syntax.4027 56.0334 0.258 
chrF de-en newstest2015 UM-nDA.4137 51.0738 -0.489 
DPMFcomb de-en newstest2015 dfki-experimental.4060 13.0131467208 -0.177 
DPMFcomb de-en newstest2015 Illinois.4085 12.9537618974 -0.172 
DPMFcomb de-en newstest2015 KIT.4017 13.4184771379 0.228 
DPMFcomb de-en newstest2015 Neural-MT.4097 13.2009052023 0.095 
DPMFcomb de-en newstest2015 online-A.0 13.4084010358 0.298 
DPMFcomb de-en newstest2015 online-B.0 13.5454638493 0.567 
DPMFcomb de-en newstest2015 online-C.4166 12.9261658891 -0.221 
DPMFcomb de-en newstest2015 online-E.0 12.6951466882 -0.544 
DPMFcomb de-en newstest2015 online-F.0 12.8969018381 -0.304 
DPMFcomb de-en newstest2015 RWTH.4023 13.4109882059 0.141 
DPMFcomb de-en newstest2015 uedin-jhu-phrase.4102 13.426499705 0.319 
DPMFcomb de-en newstest2015 uedin-syntax.4027 13.4008064412 0.258 
DPMFcomb de-en newstest2015 UM-nDA.4137 12.8707774525 -0.489 
DPMF de-en newstest2015 KIT.4017 0.308082214004 0.228 
DPMF de-en newstest2015 Illinois.4085 0.276959947356 -0.172 
DPMF de-en newstest2015 online-B.0 0.31625720489 0.567 
DPMF de-en newstest2015 UM-nDA.4137 0.270623009268 -0.489 
DPMF de-en newstest2015 uedin-syntax.4027 0.30543808375 0.258 
DPMF de-en newstest2015 dfki-experimental.4060 0.274944176475 -0.177 
DPMF de-en newstest2015 Neural-MT.4097 0.288159737411 0.095 
DPMF de-en newstest2015 uedin-jhu-phrase.4102 0.307985318702 0.319 
DPMF de-en newstest2015 online-E.0 0.256607537056 -0.544 
DPMF de-en newstest2015 online-A.0 0.305403599295 0.298 
DPMF de-en newstest2015 online-F.0 0.271127998117 -0.304 
DPMF de-en newstest2015 online-C.4166 0.269818720631 -0.221 
DPMF de-en newstest2015 RWTH.4023 0.307643597827 0.141 
LeBLEU-default de-en newstest2015 online-F.0 0.592362 -0.304 
LeBLEU-default de-en newstest2015 online-C.4166 0.597028 -0.221 
LeBLEU-default de-en newstest2015 online-A.0 0.649063 0.298 
LeBLEU-default de-en newstest2015 Illinois.4085 0.612877 -0.172 
LeBLEU-default de-en newstest2015 UM-nDA.4137 0.618873 -0.489 
LeBLEU-default de-en newstest2015 RWTH.4023 0.63924 0.141 
LeBLEU-default de-en newstest2015 online-E.0 0.574348 -0.544 
LeBLEU-default de-en newstest2015 online-B.0 0.662008 0.567 
LeBLEU-default de-en newstest2015 uedin-syntax.4027 0.647431 0.258 
LeBLEU-default de-en newstest2015 KIT.4017 0.647003 0.228 
LeBLEU-default de-en newstest2015 dfki-experimental.4060 0.610984 -0.177 
LeBLEU-default de-en newstest2015 uedin-jhu-phrase.4102 0.650474 0.319 
LeBLEU-default de-en newstest2015 Neural-MT.4097 0.624318 0.095 
LeBLEU-optimized de-en newstest2015 online-F.0 0.592362 -0.304 
LeBLEU-optimized de-en newstest2015 online-C.4166 0.597028 -0.221 
LeBLEU-optimized de-en newstest2015 online-A.0 0.649063 0.298 
LeBLEU-optimized de-en newstest2015 Illinois.4085 0.612877 -0.172 
LeBLEU-optimized de-en newstest2015 UM-nDA.4137 0.618873 -0.489 
LeBLEU-optimized de-en newstest2015 RWTH.4023 0.63924 0.141 
LeBLEU-optimized de-en newstest2015 online-E.0 0.574348 -0.544 
LeBLEU-optimized de-en newstest2015 online-B.0 0.662008 0.567 
LeBLEU-optimized de-en newstest2015 uedin-syntax.4027 0.647431 0.258 
LeBLEU-optimized de-en newstest2015 KIT.4017 0.647003 0.228 
LeBLEU-optimized de-en newstest2015 dfki-experimental.4060 0.610984 -0.177 
LeBLEU-optimized de-en newstest2015 uedin-jhu-phrase.4102 0.650474 0.319 
LeBLEU-optimized de-en newstest2015 Neural-MT.4097 0.624318 0.095 
METEOR-WSD de-en newstest2015 uedin-syntax.4027 0.588718759793 0.258 
METEOR-WSD de-en newstest2015 RWTH.4023 0.588829590112 0.141 
METEOR-WSD de-en newstest2015 online-F.0 0.579202291322 -0.304 
METEOR-WSD de-en newstest2015 UM-nDA.4137 0.580501659306 -0.489 
METEOR-WSD de-en newstest2015 uedin-jhu-phrase.4102 0.588881576171 0.319 
METEOR-WSD de-en newstest2015 Neural-MT.4097 0.583651738036 0.095 
METEOR-WSD de-en newstest2015 KIT.4017 0.589388524149 0.228 
METEOR-WSD de-en newstest2015 online-C.4166 0.579469770259 -0.221 
METEOR-WSD de-en newstest2015 online-B.0 0.591665671808 0.567 
METEOR-WSD de-en newstest2015 online-E.0 0.575662508082 -0.544 
METEOR-WSD de-en newstest2015 online-A.0 0.589087222281 0.298 
METEOR-WSD de-en newstest2015 Illinois.4085 0.581648012083 -0.172 
METEOR-WSD de-en newstest2015 dfki-experimental.4060 0.581516171826 -0.177 
RATATOUILLE de-en newstest2015 uedin-syntax.4027 0.983574515519 0.258 
RATATOUILLE de-en newstest2015 RWTH.4023 0.983354818539 0.141 
RATATOUILLE de-en newstest2015 online-F.0 0.976990515972 -0.304 
RATATOUILLE de-en newstest2015 online-B.0 0.985473315125 0.567 
RATATOUILLE de-en newstest2015 uedin-jhu-phrase.4102 0.983860354785 0.319 
RATATOUILLE de-en newstest2015 Neural-MT.4097 0.97989712373 0.095 
RATATOUILLE de-en newstest2015 KIT.4017 0.984470433169 0.228 
RATATOUILLE de-en newstest2015 online-C.4166 0.976576428357 -0.221 
RATATOUILLE de-en newstest2015 UM-nDA.4137 0.976124591565 -0.489 
RATATOUILLE de-en newstest2015 online-E.0 0.973403492882 -0.544 
RATATOUILLE de-en newstest2015 online-A.0 0.985282758672 0.298 
RATATOUILLE de-en newstest2015 Illinois.4085 0.977018751619 -0.172 
RATATOUILLE de-en newstest2015 dfki-experimental.4060 0.978601706423 -0.177 
Dreem de-en newstest2015 dfki-experimental.4060 0.31852007 -0.177 
Dreem de-en newstest2015 Illinois.4085 0.34347909 -0.172 
Dreem de-en newstest2015 KIT.4017 0.4495948 0.228 
Dreem de-en newstest2015 Neural-MT.4097 0.39257211 0.095 
Dreem de-en newstest2015 online-A.0 0.42805856 0.298 
Dreem de-en newstest2015 online-B.0 0.46230098 0.567 
Dreem de-en newstest2015 online-C.4166 0.2725769 -0.221 
Dreem de-en newstest2015 online-E.0 0.23907457 -0.544 
Dreem de-en newstest2015 online-F.0 0.24523176 -0.304 
Dreem de-en newstest2015 RWTH.4023 0.45306952 0.141 
Dreem de-en newstest2015 uedin-jhu-phrase.4102 0.44899672 0.319 
Dreem de-en newstest2015 uedin-syntax.4027 0.43937016 0.258 
Dreem de-en newstest2015 UM-nDA.4137 0.34262268 -0.489 
UoW-LSTM de-en newstest2015 uedin-jhu-phrase.4102 0.55581669812 0.319 
UoW-LSTM de-en newstest2015 online-A.0 0.553673096761 0.298 
UoW-LSTM de-en newstest2015 Neural-MT.4097 0.51868979705 0.095 
UoW-LSTM de-en newstest2015 uedin-syntax.4027 0.552004510104 0.258 
UoW-LSTM de-en newstest2015 online-F.0 0.507872140749 -0.304 
UoW-LSTM de-en newstest2015 RWTH.4023 0.556774409048 0.141 
UoW-LSTM de-en newstest2015 Illinois.4085 0.503658152682 -0.172 
UoW-LSTM de-en newstest2015 online-C.4166 0.508600604526 -0.221 
UoW-LSTM de-en newstest2015 online-E.0 0.484320849365 -0.544 
UoW-LSTM de-en newstest2015 dfki-experimental.4060 0.508335934661 -0.177 
UoW-LSTM de-en newstest2015 KIT.4017 0.555210020543 0.228 
UoW-LSTM de-en newstest2015 UM-nDA.4137 0.490279098628 -0.489 
UoW-LSTM de-en newstest2015 online-B.0 0.571301860977 0.567 
upf-cobalt de-en newstest2015 RWTH.4023 0.375749193176579 0.141 
upf-cobalt de-en newstest2015 online-F.0 0.178884278469341 -0.304 
upf-cobalt de-en newstest2015 UM-nDA.4137 0.187644075610881 -0.489 
upf-cobalt de-en newstest2015 KIT.4017 0.365145228215768 0.228 
upf-cobalt de-en newstest2015 online-C.4166 0.211157215306593 -0.221 
upf-cobalt de-en newstest2015 online-E.0 0.13969571230982 -0.544 
upf-cobalt de-en newstest2015 Illinois.4085 0.242508068234209 -0.172 
upf-cobalt de-en newstest2015 online-B.0 0.450437989857077 0.567 
upf-cobalt de-en newstest2015 Neural-MT.4097 0.310281235592439 0.095 
upf-cobalt de-en newstest2015 online-A.0 0.387275242047026 0.298 
upf-cobalt de-en newstest2015 uedin-syntax.4027 0.376210235131397 0.258 
upf-cobalt de-en newstest2015 uedin-jhu-phrase.4102 0.385431074227755 0.319 
upf-cobalt de-en newstest2015 dfki-experimental.4060 0.226371599815583 -0.177 
VERTa-70Adeq30Flu de-en newstest2015 online-F.0 0.49977677077413 -0.304 
VERTa-70Adeq30Flu de-en newstest2015 online-C.4166 0.510381475078588 -0.221 
VERTa-70Adeq30Flu de-en newstest2015 RWTH.4023 0.56225345124691 0.141 
VERTa-70Adeq30Flu de-en newstest2015 dfki-experimental.4060 0.519596972266231 -0.177 
VERTa-70Adeq30Flu de-en newstest2015 UM-nDA.4137 0.51958273052936 -0.489 
VERTa-70Adeq30Flu de-en newstest2015 Illinois.4085 0.524388479621946 -0.172 
VERTa-70Adeq30Flu de-en newstest2015 uedin-syntax.4027 0.559149018043506 0.258 
VERTa-70Adeq30Flu de-en newstest2015 KIT.4017 0.561907908231696 0.228 
VERTa-70Adeq30Flu de-en newstest2015 Neural-MT.4097 0.547627318760217 0.095 
VERTa-70Adeq30Flu de-en newstest2015 online-A.0 0.556696091567124 0.298 
VERTa-70Adeq30Flu de-en newstest2015 uedin-jhu-phrase.4102 0.561312113860598 0.319 
VERTa-70Adeq30Flu de-en newstest2015 online-E.0 0.490911270447211 -0.544 
VERTa-70Adeq30Flu de-en newstest2015 online-B.0 0.569298104824177 0.567 
VERTa-EQ de-en newstest2015 KIT.4017 0.583578408529276 0.228 
VERTa-EQ de-en newstest2015 Illinois.4085 0.549065972337483 -0.172 
VERTa-EQ de-en newstest2015 online-B.0 0.588584626786538 0.567 
VERTa-EQ de-en newstest2015 uedin-syntax.4027 0.57910611009682 0.258 
VERTa-EQ de-en newstest2015 RWTH.4023 0.58391962923006 0.141 
VERTa-EQ de-en newstest2015 online-A.0 0.572850909635777 0.298 
VERTa-EQ de-en newstest2015 online-E.0 0.509754926740434 -0.544 
VERTa-EQ de-en newstest2015 online-C.4166 0.528909638958045 -0.221 
VERTa-EQ de-en newstest2015 Neural-MT.4097 0.568287927293685 0.095 
VERTa-EQ de-en newstest2015 dfki-experimental.4060 0.538693289857076 -0.177 
VERTa-EQ de-en newstest2015 UM-nDA.4137 0.545892889810975 -0.489 
VERTa-EQ de-en newstest2015 uedin-jhu-phrase.4102 0.582901737897648 0.319 
VERTa-EQ de-en newstest2015 online-F.0 0.520626694283079 -0.304 
VERTa-W de-en newstest2015 UM-nDA.4137 0.578190771152605 -0.489 
VERTa-W de-en newstest2015 online-C.4166 0.5664754853988 -0.221 
VERTa-W de-en newstest2015 online-F.0 0.553156759598894 -0.304 
VERTa-W de-en newstest2015 RWTH.4023 0.624967602291379 0.141 
VERTa-W de-en newstest2015 online-B.0 0.632004219091746 0.567 
VERTa-W de-en newstest2015 KIT.4017 0.624441075200554 0.228 
VERTa-W de-en newstest2015 uedin-syntax.4027 0.621698733181191 0.258 
VERTa-W de-en newstest2015 Illinois.4085 0.58286991757492 -0.172 
VERTa-W de-en newstest2015 dfki-experimental.4060 0.577175678257261 -0.177 
VERTa-W de-en newstest2015 online-E.0 0.544611243794376 -0.544 
VERTa-W de-en newstest2015 Neural-MT.4097 0.609686897100048 0.095 
VERTa-W de-en newstest2015 online-A.0 0.619682873199631 0.298 
VERTa-W de-en newstest2015 uedin-jhu-phrase.4102 0.623985362941449 0.319 
CDER de-en newstest2015 dfki-experimental.4060 0.4499 -0.177 
CDER de-en newstest2015 Illinois.4085 0.4613 -0.172 
CDER de-en newstest2015 KIT.4017 0.5145 0.228 
CDER de-en newstest2015 Neural-MT.4097 0.5031 0.095 
CDER de-en newstest2015 online-A.0 0.5026 0.298 
CDER de-en newstest2015 online-B.0 0.5173 0.567 
CDER de-en newstest2015 online-C.4166 0.4321 -0.221 
CDER de-en newstest2015 online-E.0 0.4081 -0.544 
CDER de-en newstest2015 online-F.0 0.4202 -0.304 
CDER de-en newstest2015 RWTH.4023 0.5127 0.141 
CDER de-en newstest2015 uedin-jhu-phrase.4102 0.5133 0.319 
CDER de-en newstest2015 uedin-syntax.4027 0.5088 0.258 
CDER de-en newstest2015 UM-nDA.4137 0.4625 -0.489 
NIST de-en newstest2015 dfki-experimental.4060 6.98 -0.177 
NIST de-en newstest2015 Illinois.4085 7.3392 -0.172 
NIST de-en newstest2015 KIT.4017 8.0975 0.228 
NIST de-en newstest2015 Neural-MT.4097 7.6768 0.095 
NIST de-en newstest2015 online-A.0 7.9995 0.298 
NIST de-en newstest2015 online-B.0 8.1951 0.567 
NIST de-en newstest2015 online-C.4166 6.717 -0.221 
NIST de-en newstest2015 online-E.0 6.2635 -0.544 
NIST de-en newstest2015 online-F.0 6.4844 -0.304 
NIST de-en newstest2015 RWTH.4023 8.1123 0.141 
NIST de-en newstest2015 uedin-jhu-phrase.4102 8.0595 0.319 
NIST de-en newstest2015 uedin-syntax.4027 7.9715 0.258 
NIST de-en newstest2015 UM-nDA.4137 7.1645 -0.489 
BLEU de-en newstest2015 dfki-experimental.4060 0.232 -0.177 
BLEU de-en newstest2015 Illinois.4085 0.2528 -0.172 
BLEU de-en newstest2015 KIT.4017 0.3053 0.228 
BLEU de-en newstest2015 Neural-MT.4097 0.2849 0.095 
BLEU de-en newstest2015 online-A.0 0.2909 0.298 
BLEU de-en newstest2015 online-B.0 0.3081 0.567 
BLEU de-en newstest2015 online-C.4166 0.2113 -0.221 
BLEU de-en newstest2015 online-E.0 0.1826 -0.544 
BLEU de-en newstest2015 online-F.0 0.1919 -0.304 
BLEU de-en newstest2015 RWTH.4023 0.3034 0.141 
BLEU de-en newstest2015 uedin-jhu-phrase.4102 0.306 0.319 
BLEU de-en newstest2015 uedin-syntax.4027 0.302 0.258 
BLEU de-en newstest2015 UM-nDA.4137 0.255 -0.489 
PER de-en newstest2015 dfki-experimental.4060 0.585 -0.177 
PER de-en newstest2015 Illinois.4085 0.5948 -0.172 
PER de-en newstest2015 KIT.4017 0.6405 0.228 
PER de-en newstest2015 Neural-MT.4097 0.6142 0.095 
PER de-en newstest2015 online-A.0 0.6413 0.298 
PER de-en newstest2015 online-B.0 0.6465 0.567 
PER de-en newstest2015 online-C.4166 0.5633 -0.221 
PER de-en newstest2015 online-E.0 0.5354 -0.544 
PER de-en newstest2015 online-F.0 0.5528 -0.304 
PER de-en newstest2015 RWTH.4023 0.6416 0.141 
PER de-en newstest2015 uedin-jhu-phrase.4102 0.6412 0.319 
PER de-en newstest2015 uedin-syntax.4027 0.6375 0.258 
PER de-en newstest2015 UM-nDA.4137 0.6114 -0.489 
TER de-en newstest2015 dfki-experimental.4060 0.402 -0.177 
TER de-en newstest2015 Illinois.4085 0.4231 -0.172 
TER de-en newstest2015 KIT.4017 0.4877 0.228 
TER de-en newstest2015 Neural-MT.4097 0.4765 0.095 
TER de-en newstest2015 online-A.0 0.4706 0.298 
TER de-en newstest2015 online-B.0 0.4903 0.567 
TER de-en newstest2015 online-C.4166 0.3781 -0.221 
TER de-en newstest2015 online-E.0 0.3546 -0.544 
TER de-en newstest2015 online-F.0 0.3694 -0.304 
TER de-en newstest2015 RWTH.4023 0.4871 0.141 
TER de-en newstest2015 uedin-jhu-phrase.4102 0.4849 0.319 
TER de-en newstest2015 uedin-syntax.4027 0.4771 0.258 
TER de-en newstest2015 UM-nDA.4137 0.4159 -0.489 
WER de-en newstest2015 dfki-experimental.4060 0.367 -0.177 
WER de-en newstest2015 Illinois.4085 0.3903 -0.172 
WER de-en newstest2015 KIT.4017 0.4542 0.228 
WER de-en newstest2015 Neural-MT.4097 0.4497 0.095 
WER de-en newstest2015 online-A.0 0.4321 0.298 
WER de-en newstest2015 online-B.0 0.4552 0.567 
WER de-en newstest2015 online-C.4166 0.342 -0.221 
WER de-en newstest2015 online-E.0 0.3211 -0.544 
WER de-en newstest2015 online-F.0 0.3354 -0.304 
WER de-en newstest2015 RWTH.4023 0.4519 0.141 
WER de-en newstest2015 uedin-jhu-phrase.4102 0.4513 0.319 
WER de-en newstest2015 uedin-syntax.4027 0.443 0.258 
WER de-en newstest2015 UM-nDA.4137 0.3788 -0.489 
